image,sample_group,module,alpha_shape,over_mask_ratio,inside_over_src_mean,outside_src_mean,inside_minus_outside_src,inside_over_depth_mean,outside_depth_mean,inside_minus_outside_depth
622_xinjiang_IMG_0052_20260519064453502_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01796875,0.9591724276542664,0.9731029868125916,-0.013930559158325195,0.04082757234573364,0.026897013187408447,0.013930559158325195
622_xinjiang_IMG_0052_20260519064453502_realexp.jpg,overexposed,model.37.coord_att,40x40,0.014375,0.8196907043457031,0.8664270639419556,-0.04673635959625244,0.18030929565429688,0.13357293605804443,0.04673635959625244
622_xinjiang_IMG_0052_20260519064453502_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0125,0.8472913503646851,0.719466507434845,0.1278248429298401,0.15270864963531494,0.28053349256515503,-0.1278248429298401
622_xinjiang_IMG_0052_20260531041349653.jpg,normal,model.36.coord_att,80x80,0.01109375,0.9370605945587158,0.9682152271270752,-0.031154632568359375,0.06293940544128418,0.031784772872924805,0.031154632568359375
622_xinjiang_IMG_0052_20260531041349653.jpg,normal,model.37.coord_att,40x40,0.005625,0.9157740473747253,0.8505277037620544,0.0652463436126709,0.08422595262527466,0.14947229623794556,-0.0652463436126709
622_xinjiang_IMG_0052_20260531041349653_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0115625,0.95042884349823,0.9684352278709412,-0.01800638437271118,0.04957115650177002,0.03156477212905884,0.01800638437271118
622_xinjiang_IMG_0052_20260531041349653_realexp.jpg,overexposed,model.37.coord_att,40x40,0.006875,0.9208295345306396,0.8512908816337585,0.0695386528968811,0.07917046546936035,0.14870911836624146,-0.0695386528968811
622_xinjiang_IMG_0052_20260531041349653_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.8523881435394287,0.7227059602737427,0.12968218326568604,0.1476118564605713,0.2772940397262573,-0.12968218326568604
622_xinjiang_IMG_0052_20260601221141034.jpg,normal,model.36.coord_att,80x80,0.00609375,0.9456303715705872,0.9691948890686035,-0.023564517498016357,0.05436962842941284,0.030805110931396484,0.023564517498016357
622_xinjiang_IMG_0052_20260601221141034_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0215625,0.9628717303276062,0.9698495864868164,-0.006977856159210205,0.0371282696723938,0.030150413513183594,0.006977856159210205
622_xinjiang_IMG_0052_20260601221141034_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0175,0.8794319033622742,0.8634424805641174,0.01598942279815674,0.12056809663772583,0.13655751943588257,-0.01598942279815674
622_xinjiang_IMG_0052_20260601221141034_realexp.jpg,overexposed,model.38.coord_att,20x20,0.015,0.4761011302471161,0.724175214767456,-0.24807408452033997,0.5238988697528839,0.27582478523254395,0.24807408452033997
622_xinjiang_IMG_0053_20260519030525515.jpg,normal,model.36.coord_att,80x80,0.0115625,0.9358476996421814,0.971317708492279,-0.035470008850097656,0.0641523003578186,0.028682291507720947,0.035470008850097656
622_xinjiang_IMG_0053_20260519030525515.jpg,normal,model.37.coord_att,40x40,0.006875,0.8516075611114502,0.862145185470581,-0.01053762435913086,0.1483924388885498,0.13785481452941895,0.01053762435913086
622_xinjiang_IMG_0053_20260519030525515_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02859375,0.9593198299407959,0.9717634320259094,-0.012443602085113525,0.0406801700592041,0.028236567974090576,0.012443602085113525
622_xinjiang_IMG_0053_20260519030525515_realexp.jpg,overexposed,model.37.coord_att,40x40,0.024375,0.8961218595504761,0.8617222309112549,0.03439962863922119,0.10387814044952393,0.13827776908874512,-0.03439962863922119
622_xinjiang_IMG_0053_20260519030525515_realexp.jpg,overexposed,model.38.coord_att,20x20,0.02,0.6862115859985352,0.7053928971290588,-0.01918131113052368,0.31378841400146484,0.29460710287094116,0.01918131113052368
622_xinjiang_IMG_0054_20260601030928665.jpg,normal,model.36.coord_att,80x80,0.0196875,0.9717707633972168,0.9721109867095947,-0.0003402233123779297,0.028229236602783203,0.027889013290405273,0.0003402233123779297
622_xinjiang_IMG_0054_20260601030928665.jpg,normal,model.37.coord_att,40x40,0.015625,0.9336596131324768,0.8623702526092529,0.07128936052322388,0.0663403868675232,0.13762974739074707,-0.07128936052322388
622_xinjiang_IMG_0054_20260601030928665.jpg,normal,model.38.coord_att,20x20,0.01,0.691410481929779,0.7329025864601135,-0.04149210453033447,0.30858951807022095,0.2670974135398865,0.04149210453033447
622_xinjiang_IMG_0054_20260601030928665_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02484375,0.9780701398849487,0.9721725583076477,0.005897581577301025,0.02192986011505127,0.027827441692352295,-0.005897581577301025
622_xinjiang_IMG_0054_20260601030928665_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01875,0.9248544573783875,0.8627773523330688,0.062077105045318604,0.07514554262161255,0.13722264766693115,-0.062077105045318604
622_xinjiang_IMG_0054_20260601030928665_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0125,0.7158582210540771,0.7368203401565552,-0.020962119102478027,0.28414177894592285,0.2631796598434448,0.020962119102478027
622_xinjiang_IMG_0055_20260519031058066.jpg,normal,model.36.coord_att,80x80,0.02296875,0.9217826128005981,0.9717483520507812,-0.049965739250183105,0.07821738719940186,0.02825164794921875,0.049965739250183105
622_xinjiang_IMG_0055_20260519031058066.jpg,normal,model.37.coord_att,40x40,0.018125,0.8335867524147034,0.8645912408828735,-0.031004488468170166,0.16641324758529663,0.13540875911712646,0.031004488468170166
622_xinjiang_IMG_0055_20260519031058066.jpg,normal,model.38.coord_att,20x20,0.01,0.6245506405830383,0.7222968339920044,-0.09774619340896606,0.37544935941696167,0.2777031660079956,0.09774619340896606
622_xinjiang_IMG_0055_20260519031058066_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02625,0.9285305738449097,0.9719448089599609,-0.04341423511505127,0.07146942615509033,0.028055191040039062,0.04341423511505127
622_xinjiang_IMG_0055_20260519031058066_realexp.jpg,overexposed,model.37.coord_att,40x40,0.02125,0.8342476487159729,0.8650879859924316,-0.03084033727645874,0.1657523512840271,0.13491201400756836,0.03084033727645874
622_xinjiang_IMG_0055_20260519031058066_realexp.jpg,overexposed,model.38.coord_att,20x20,0.015,0.6288673877716064,0.7240993976593018,-0.09523200988769531,0.37113261222839355,0.27590060234069824,0.09523200988769531
622_xinjiang_IMG_0055_20260602191353127.jpg,normal,model.36.coord_att,80x80,0.01359375,0.9455970525741577,0.9696886539459229,-0.024091601371765137,0.054402947425842285,0.03031134605407715,0.024091601371765137
622_xinjiang_IMG_0055_20260602191353127.jpg,normal,model.37.coord_att,40x40,0.00625,0.9228829145431519,0.8563387989997864,0.06654411554336548,0.07711708545684814,0.14366120100021362,-0.06654411554336548
622_xinjiang_IMG_0055_20260602191353127_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01375,0.9573935866355896,0.9696971774101257,-0.012303590774536133,0.0426064133644104,0.030302822589874268,0.012303590774536133
622_xinjiang_IMG_0055_20260602191353127_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0075,0.9264377951622009,0.8570602536201477,0.06937754154205322,0.07356220483779907,0.1429397463798523,-0.06937754154205322
622_xinjiang_IMG_0056_20260519061055960.jpg,normal,model.36.coord_att,80x80,0.01375,0.9557657837867737,0.9740477800369263,-0.018281996250152588,0.04423421621322632,0.02595221996307373,0.018281996250152588
622_xinjiang_IMG_0056_20260519061055960.jpg,normal,model.37.coord_att,40x40,0.01125,0.8570804595947266,0.8662300109863281,-0.009149551391601562,0.14291954040527344,0.13376998901367188,0.009149551391601562
622_xinjiang_IMG_0056_20260519061055960_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0171875,0.9644250869750977,0.9743403792381287,-0.009915292263031006,0.035574913024902344,0.025659620761871338,0.009915292263031006
622_xinjiang_IMG_0056_20260519061055960_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01375,0.8780917525291443,0.8669145703315735,0.0111771821975708,0.12190824747085571,0.1330854296684265,-0.0111771821975708
622_xinjiang_IMG_0056_20260519061055960_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.7981433868408203,0.7168897986412048,0.08125358819961548,0.2018566131591797,0.28311020135879517,-0.08125358819961548
622_xinjiang_IMG_0057_20260519032248911.jpg,normal,model.36.coord_att,80x80,0.01015625,0.9506000876426697,0.9721424579620361,-0.021542370319366455,0.04939991235733032,0.027857542037963867,0.021542370319366455
622_xinjiang_IMG_0057_20260519032248911.jpg,normal,model.37.coord_att,40x40,0.008125,0.8601565957069397,0.8625587224960327,-0.0024021267890930176,0.1398434042930603,0.13744127750396729,0.0024021267890930176
622_xinjiang_IMG_0057_20260519032248911.jpg,normal,model.38.coord_att,20x20,0.005,0.6317449808120728,0.6975724101066589,-0.06582742929458618,0.36825501918792725,0.30242758989334106,0.06582742929458618
622_xinjiang_IMG_0057_20260519032248911_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0134375,0.9462772607803345,0.972449004650116,-0.026171743869781494,0.05372273921966553,0.027550995349884033,0.026171743869781494
622_xinjiang_IMG_0057_20260519032248911_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01,0.8720263242721558,0.8629224896430969,0.009103834629058838,0.12797367572784424,0.13707751035690308,-0.009103834629058838
622_xinjiang_IMG_0057_20260519032248911_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.6348466873168945,0.6954835653305054,-0.06063687801361084,0.36515331268310547,0.30451643466949463,0.06063687801361084
622_xinjiang_IMG_0057_20260519034409793.jpg,normal,model.36.coord_att,80x80,0.01578125,0.9376463294029236,0.9731853604316711,-0.03553903102874756,0.062353670597076416,0.026814639568328857,0.03553903102874756
622_xinjiang_IMG_0057_20260519034409793.jpg,normal,model.37.coord_att,40x40,0.01125,0.8847311735153198,0.8672396540641785,0.017491519451141357,0.11526882648468018,0.13276034593582153,-0.017491519451141357
622_xinjiang_IMG_0057_20260519034409793_realexp.jpg,overexposed,model.36.coord_att,80x80,0.024375,0.9518943428993225,0.9739205837249756,-0.022026240825653076,0.04810565710067749,0.026079416275024414,0.022026240825653076
622_xinjiang_IMG_0057_20260519034409793_realexp.jpg,overexposed,model.37.coord_att,40x40,0.019375,0.8789209723472595,0.8663956522941589,0.012525320053100586,0.12107902765274048,0.13360434770584106,-0.012525320053100586
622_xinjiang_IMG_0057_20260519034544769_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02609375,0.9694215655326843,0.9745102524757385,-0.005088686943054199,0.030578434467315674,0.025489747524261475,0.005088686943054199
622_xinjiang_IMG_0057_20260519034544769_realexp.jpg,overexposed,model.37.coord_att,40x40,0.021875,0.8501966595649719,0.867042601108551,-0.0168459415435791,0.14980334043502808,0.13295739889144897,0.0168459415435791
622_xinjiang_IMG_0057_20260519034544769_realexp.jpg,overexposed,model.38.coord_att,20x20,0.015,0.7214742302894592,0.7338168025016785,-0.012342572212219238,0.27852576971054077,0.26618319749832153,0.012342572212219238
622_xinjiang_IMG_0058_20260519034457462.jpg,normal,model.36.coord_att,80x80,0.006875,0.8601275086402893,0.9654867649078369,-0.10535925626754761,0.1398724913597107,0.034513235092163086,0.10535925626754761
622_xinjiang_IMG_0058_20260519034457462_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0146875,0.8887231945991516,0.9670130610466003,-0.07828986644744873,0.11127680540084839,0.03298693895339966,0.07828986644744873
622_xinjiang_IMG_0058_20260519034457462_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01,0.6996792554855347,0.8497502207756042,-0.15007096529006958,0.30032074451446533,0.15024977922439575,0.15007096529006958
622_xinjiang_IMG_0058_20260519034457462_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.4430249333381653,0.6979438066482544,-0.2549188733100891,0.5569750666618347,0.3020561933517456,0.2549188733100891
622_xinjiang_IMG_0059_20260519061056327.jpg,normal,model.36.coord_att,80x80,0.01140625,0.9577327370643616,0.9726465344429016,-0.014913797378540039,0.04226726293563843,0.02735346555709839,0.014913797378540039
622_xinjiang_IMG_0059_20260519061056327.jpg,normal,model.37.coord_att,40x40,0.00625,0.851726233959198,0.8634963631629944,-0.011770129203796387,0.148273766040802,0.13650363683700562,0.011770129203796387
622_xinjiang_IMG_0059_20260519061056327_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01359375,0.9709433913230896,0.9728854894638062,-0.0019420981407165527,0.0290566086769104,0.027114510536193848,0.0019420981407165527
622_xinjiang_IMG_0059_20260519061056327_realexp.jpg,overexposed,model.37.coord_att,40x40,0.010625,0.8656056523323059,0.8639230728149414,0.001682579517364502,0.1343943476676941,0.1360769271850586,-0.001682579517364502
622_xinjiang_IMG_0059_20260519061056327_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.6857683658599854,0.7034928798675537,-0.01772451400756836,0.31423163414001465,0.2965071201324463,0.01772451400756836
622_xinjiang_IMG_0060_20260519030836162.jpg,normal,model.36.coord_att,80x80,0.01390625,0.9301782846450806,0.972660481929779,-0.042482197284698486,0.06982171535491943,0.027339518070220947,0.042482197284698486
622_xinjiang_IMG_0060_20260519030836162.jpg,normal,model.37.coord_att,40x40,0.01125,0.771721601486206,0.858299195766449,-0.08657759428024292,0.22827839851379395,0.14170080423355103,0.08657759428024292
622_xinjiang_IMG_0060_20260519030836162.jpg,normal,model.38.coord_att,20x20,0.0075,0.7592760920524597,0.7176517248153687,0.041624367237091064,0.24072390794754028,0.28234827518463135,-0.041624367237091064
622_xinjiang_IMG_0060_20260519030836162_realexp.jpg,overexposed,model.36.coord_att,80x80,0.03140625,0.9613924026489258,0.9742316007614136,-0.012839198112487793,0.03860759735107422,0.025768399238586426,0.012839198112487793
622_xinjiang_IMG_0060_20260519030836162_realexp.jpg,overexposed,model.37.coord_att,40x40,0.025625,0.8030702471733093,0.8601323366165161,-0.05706208944320679,0.19692975282669067,0.1398676633834839,0.05706208944320679
622_xinjiang_IMG_0060_20260519030836162_realexp.jpg,overexposed,model.38.coord_att,20x20,0.02,0.6591814756393433,0.7117851972579956,-0.052603721618652344,0.34081852436065674,0.2882148027420044,0.052603721618652344
622_xinjiang_IMG_0062_20260519031146215.jpg,normal,model.36.coord_att,80x80,0.0234375,0.9339408278465271,0.9697011113166809,-0.03576028347015381,0.0660591721534729,0.030298888683319092,0.03576028347015381
622_xinjiang_IMG_0062_20260519031146215.jpg,normal,model.37.coord_att,40x40,0.01875,0.8279143571853638,0.8619012236595154,-0.03398686647415161,0.17208564281463623,0.13809877634048462,0.03398686647415161
622_xinjiang_IMG_0062_20260519031146215.jpg,normal,model.38.coord_att,20x20,0.0125,0.4523901343345642,0.6991148591041565,-0.24672472476959229,0.5476098656654358,0.3008851408958435,0.24672472476959229
622_xinjiang_IMG_0062_20260519031146215_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0259375,0.9544196724891663,0.9700661301612854,-0.01564645767211914,0.04558032751083374,0.0299338698387146,0.01564645767211914
622_xinjiang_IMG_0062_20260519031146215_realexp.jpg,overexposed,model.37.coord_att,40x40,0.020625,0.837216317653656,0.8633893728256226,-0.026173055171966553,0.162783682346344,0.13661062717437744,0.026173055171966553
622_xinjiang_IMG_0062_20260519031146215_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0125,0.4926753640174866,0.7017580270767212,-0.20908266305923462,0.5073246359825134,0.2982419729232788,0.20908266305923462
622_xinjiang_IMG_0063_20260519061716348.jpg,normal,model.36.coord_att,80x80,0.019375,0.957475483417511,0.9735853672027588,-0.016109883785247803,0.042524516582489014,0.02641463279724121,0.016109883785247803
622_xinjiang_IMG_0063_20260519061716348.jpg,normal,model.37.coord_att,40x40,0.014375,0.8422238826751709,0.8624974489212036,-0.020273566246032715,0.1577761173248291,0.1375025510787964,0.020273566246032715
622_xinjiang_IMG_0063_20260519061716348.jpg,normal,model.38.coord_att,20x20,0.0075,0.7042028307914734,0.7263323664665222,-0.022129535675048828,0.2957971692085266,0.2736676335334778,0.022129535675048828
622_xinjiang_IMG_0063_20260519061716348_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0346875,0.9578755497932434,0.9749505519866943,-0.017075002193450928,0.04212445020675659,0.025049448013305664,0.017075002193450928
622_xinjiang_IMG_0063_20260519061716348_realexp.jpg,overexposed,model.37.coord_att,40x40,0.03,0.8683650493621826,0.8621152639389038,0.006249785423278809,0.13163495063781738,0.1378847360610962,-0.006249785423278809
622_xinjiang_IMG_0063_20260519061716348_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0225,0.721534788608551,0.7276793122291565,-0.006144523620605469,0.278465211391449,0.2723206877708435,0.006144523620605469
622_xinjiang_IMG_0064_20260519035823321.jpg,normal,model.36.coord_att,80x80,0.00828125,0.9417010545730591,0.9749282598495483,-0.03322720527648926,0.05829894542694092,0.02507174015045166,0.03322720527648926
622_xinjiang_IMG_0064_20260519035823321.jpg,normal,model.37.coord_att,40x40,0.00625,0.8918534517288208,0.8673809170722961,0.024472534656524658,0.1081465482711792,0.13261908292770386,-0.024472534656524658
622_xinjiang_IMG_0064_20260519035823321.jpg,normal,model.38.coord_att,20x20,0.005,0.6994392275810242,0.7546402812004089,-0.055201053619384766,0.30056077241897583,0.24535971879959106,0.055201053619384766
622_xinjiang_IMG_0065_20260531192555298.jpg,normal,model.36.coord_att,80x80,0.02125,0.9248362183570862,0.9695574045181274,-0.04472118616104126,0.07516378164291382,0.03044259548187256,0.04472118616104126
622_xinjiang_IMG_0065_20260531192555298.jpg,normal,model.37.coord_att,40x40,0.018125,0.8747362494468689,0.8557180166244507,0.019018232822418213,0.1252637505531311,0.14428198337554932,-0.019018232822418213
622_xinjiang_IMG_0065_20260531192555298.jpg,normal,model.38.coord_att,20x20,0.01,0.4265255630016327,0.7113242149353027,-0.28479865193367004,0.5734744369983673,0.28867578506469727,0.28479865193367004
622_xinjiang_IMG_0065_20260531192555298_realexp.jpg,overexposed,model.36.coord_att,80x80,0.03515625,0.9419659972190857,0.9701446294784546,-0.028178632259368896,0.05803400278091431,0.02985537052154541,0.028178632259368896
622_xinjiang_IMG_0065_20260531192555298_realexp.jpg,overexposed,model.37.coord_att,40x40,0.03125,0.8901399970054626,0.8555746078491211,0.03456538915634155,0.10986000299453735,0.1444253921508789,-0.03456538915634155
622_xinjiang_IMG_0065_20260531192555298_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0175,0.43428584933280945,0.712278425693512,-0.2779925763607025,0.5657141506671906,0.28772157430648804,0.2779925763607025
622_xinjiang_IMG_0065_20260531192905590.jpg,normal,model.36.coord_att,80x80,0.02171875,0.9615526795387268,0.968566358089447,-0.007013678550720215,0.03844732046127319,0.03143364191055298,0.007013678550720215
622_xinjiang_IMG_0065_20260531192905590.jpg,normal,model.37.coord_att,40x40,0.016875,0.7548829317092896,0.8566789031028748,-0.1017959713935852,0.24511706829071045,0.14332109689712524,0.1017959713935852
622_xinjiang_IMG_0065_20260531192905590.jpg,normal,model.38.coord_att,20x20,0.015,0.7377507090568542,0.7138888835906982,0.023861825466156006,0.26224929094314575,0.28611111640930176,-0.023861825466156006
622_xinjiang_IMG_0065_20260531192905590_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02796875,0.9713788032531738,0.9688858389854431,0.002492964267730713,0.028621196746826172,0.031114161014556885,-0.002492964267730713
622_xinjiang_IMG_0065_20260531192905590_realexp.jpg,overexposed,model.37.coord_att,40x40,0.021875,0.7969438433647156,0.8573265671730042,-0.060382723808288574,0.20305615663528442,0.14267343282699585,0.060382723808288574
622_xinjiang_IMG_0065_20260531192905590_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0175,0.7152146697044373,0.7118520736694336,0.003362596035003662,0.28478533029556274,0.2881479263305664,-0.003362596035003662
622_xinjiang_IMG_0066_20260519032202512.jpg,normal,model.36.coord_att,80x80,0.011875,0.9057114124298096,0.9721397161483765,-0.0664283037185669,0.09428858757019043,0.027860283851623535,0.0664283037185669
622_xinjiang_IMG_0066_20260519032202512.jpg,normal,model.37.coord_att,40x40,0.008125,0.7410048842430115,0.8596025109291077,-0.11859762668609619,0.2589951157569885,0.14039748907089233,0.11859762668609619
622_xinjiang_IMG_0066_20260519032202512_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01640625,0.9415112733840942,0.9731066226959229,-0.03159534931182861,0.05848872661590576,0.02689337730407715,0.03159534931182861
622_xinjiang_IMG_0066_20260519032202512_realexp.jpg,overexposed,model.37.coord_att,40x40,0.013125,0.8268250226974487,0.8625284433364868,-0.035703420639038086,0.17317497730255127,0.13747155666351318,0.035703420639038086
622_xinjiang_IMG_0066_20260519032202512_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0075,0.534073531627655,0.7075825929641724,-0.17350906133651733,0.46592646837234497,0.29241740703582764,0.17350906133651733
622_xinjiang_IMG_0068_20260519195224419.jpg,normal,model.36.coord_att,80x80,0.05734375,0.9589786529541016,0.9741120934486389,-0.015133440494537354,0.04102134704589844,0.025887906551361084,0.015133440494537354
622_xinjiang_IMG_0068_20260519195224419.jpg,normal,model.37.coord_att,40x40,0.05125,0.7723206281661987,0.872533917427063,-0.10021328926086426,0.22767937183380127,0.127466082572937,0.10021328926086426
622_xinjiang_IMG_0068_20260519195224419.jpg,normal,model.38.coord_att,20x20,0.045,0.7925177216529846,0.7431110143661499,0.04940670728683472,0.20748227834701538,0.2568889856338501,-0.04940670728683472
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0590625,0.9652630090713501,0.974307119846344,-0.009044110774993896,0.0347369909286499,0.025692880153656006,0.009044110774993896
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,overexposed,model.37.coord_att,40x40,0.05375,0.7707033157348633,0.8722865581512451,-0.10158324241638184,0.22929668426513672,0.12771344184875488,0.10158324241638184
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0475,0.8013526797294617,0.7465448379516602,0.054807841777801514,0.19864732027053833,0.25345516204833984,-0.054807841777801514
622_xinjiang_IMG_0069_20260531201543104.jpg,normal,model.36.coord_att,80x80,0.02578125,0.9519229531288147,0.9653177261352539,-0.013394773006439209,0.0480770468711853,0.034682273864746094,0.013394773006439209
622_xinjiang_IMG_0069_20260531201543104.jpg,normal,model.37.coord_att,40x40,0.02375,0.8013601899147034,0.8520410656929016,-0.05068087577819824,0.19863981008529663,0.1479589343070984,0.05068087577819824
622_xinjiang_IMG_0069_20260531201543104.jpg,normal,model.38.coord_att,20x20,0.015,0.3460122346878052,0.6549195647239685,-0.30890733003616333,0.6539877653121948,0.3450804352760315,0.30890733003616333
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,overexposed,model.36.coord_att,80x80,0.055625,0.961622416973114,0.9657775163650513,-0.004155099391937256,0.038377583026885986,0.03422248363494873,0.004155099391937256
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0475,0.8249209523200989,0.8523431420326233,-0.027422189712524414,0.17507904767990112,0.1476568579673767,0.027422189712524414
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0325,0.4286341369152069,0.6634809970855713,-0.23484686017036438,0.5713658630847931,0.3365190029144287,0.23484686017036438
622_xinjiang_IMG_0072_20260519030043290.jpg,normal,model.36.coord_att,80x80,0.00859375,0.9020076394081116,0.9693454504013062,-0.06733781099319458,0.09799236059188843,0.030654549598693848,0.06733781099319458
622_xinjiang_IMG_0072_20260519030043290.jpg,normal,model.37.coord_att,40x40,0.005625,0.8620404005050659,0.8577001094818115,0.0043402910232543945,0.13795959949493408,0.14229989051818848,-0.0043402910232543945
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0146875,0.9252786636352539,0.9703165292739868,-0.04503786563873291,0.0747213363647461,0.029683470726013184,0.04503786563873291
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,overexposed,model.37.coord_att,40x40,0.010625,0.8716096878051758,0.8591453433036804,0.012464344501495361,0.12839031219482422,0.14085465669631958,-0.012464344501495361
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.6651344299316406,0.7170776724815369,-0.05194324254989624,0.3348655700683594,0.28292232751846313,0.05194324254989624
622_xinjiang_IMG_0072_20260519033219930.jpg,normal,model.36.coord_att,80x80,0.005,0.9034088850021362,0.9649280309677124,-0.06151914596557617,0.09659111499786377,0.0350719690322876,0.06151914596557617
622_xinjiang_IMG_0073_20260519182444116.jpg,normal,model.36.coord_att,80x80,0.01484375,0.9227297306060791,0.9703460931777954,-0.04761636257171631,0.0772702693939209,0.02965390682220459,0.04761636257171631
622_xinjiang_IMG_0073_20260519182444116.jpg,normal,model.37.coord_att,40x40,0.01375,0.7761701941490173,0.8645319938659668,-0.08836179971694946,0.22382980585098267,0.1354680061340332,0.08836179971694946
622_xinjiang_IMG_0073_20260519182444116.jpg,normal,model.38.coord_att,20x20,0.005,0.8378580808639526,0.7572557330131531,0.08060234785079956,0.16214191913604736,0.24274426698684692,-0.08060234785079956
622_xinjiang_IMG_0074_20260519025337471.jpg,normal,model.36.coord_att,80x80,0.03859375,0.9539617896080017,0.9743133783340454,-0.0203515887260437,0.04603821039199829,0.02568662166595459,0.0203515887260437
622_xinjiang_IMG_0074_20260519025337471.jpg,normal,model.37.coord_att,40x40,0.035625,0.8443946838378906,0.8628178238868713,-0.018423140048980713,0.15560531616210938,0.13718217611312866,0.018423140048980713
622_xinjiang_IMG_0074_20260519025337471.jpg,normal,model.38.coord_att,20x20,0.02,0.7041336297988892,0.7219635248184204,-0.01782989501953125,0.29586637020111084,0.2780364751815796,0.01782989501953125
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,overexposed,model.36.coord_att,80x80,0.04484375,0.9640156030654907,0.9744606614112854,-0.010445058345794678,0.03598439693450928,0.0255393385887146,0.010445058345794678
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,overexposed,model.37.coord_att,40x40,0.041875,0.8548499941825867,0.8632950186729431,-0.008445024490356445,0.14515000581741333,0.13670498132705688,0.008445024490356445
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,overexposed,model.38.coord_att,20x20,0.025,0.6904881596565247,0.7200214266777039,-0.0295332670211792,0.30951184034347534,0.27997857332229614,0.0295332670211792
622_xinjiang_IMG_0074_20260531055939073.jpg,normal,model.36.coord_att,80x80,0.03796875,0.9500164985656738,0.9707748293876648,-0.020758330821990967,0.04998350143432617,0.029225170612335205,0.020758330821990967
622_xinjiang_IMG_0074_20260531055939073.jpg,normal,model.37.coord_att,40x40,0.03,0.8090408444404602,0.8531392812728882,-0.04409843683242798,0.1909591555595398,0.14686071872711182,0.04409843683242798
622_xinjiang_IMG_0074_20260531055939073.jpg,normal,model.38.coord_att,20x20,0.0275,0.799792468547821,0.7233309149742126,0.0764615535736084,0.20020753145217896,0.27666908502578735,-0.0764615535736084
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,overexposed,model.36.coord_att,80x80,0.04234375,0.9652668237686157,0.9711734056472778,-0.005906581878662109,0.03473317623138428,0.028826594352722168,0.005906581878662109
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,overexposed,model.37.coord_att,40x40,0.035625,0.8277816772460938,0.853913426399231,-0.026131749153137207,0.17221832275390625,0.14608657360076904,0.026131749153137207
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,overexposed,model.38.coord_att,20x20,0.03,0.7855183482170105,0.7207199335098267,0.06479841470718384,0.2144816517829895,0.27928006649017334,-0.06479841470718384
622_xinjiang_IMG_0076_20260519030528237.jpg,normal,model.36.coord_att,80x80,0.01375,0.913821280002594,0.9681424498558044,-0.05432116985321045,0.086178719997406,0.03185755014419556,0.05432116985321045
