image,has_mask,ll_depth_corr,ll_depth_psnr,hf_depth_corr,ll_energy_share,hf_energy_share,hf_boundary_auc,depth_grad_boundary_auc,ll_grad_boundary_auc,mean_hf_on_boundary,mean_hf_off_boundary
622_xinjiang_IMG_0035_20260531191845274.jpg,1,0.9473722502383034,22.172287953471685,-0.09085343956280711,0.9810614845739679,0.018938515422909093,0.6133073720723409,0.6412960451535971,0.659075455632496,0.01960938237607479,0.016440046951174736
622_xinjiang_IMG_0035_20260601202014327.jpg,1,0.9468054205391399,22.305489319676152,-0.07071107916017436,0.9804394835265999,0.019560516470074094,0.6438259407706037,0.6521954280936709,0.6430440305341958,0.0054543511942029,0.01588662900030613
622_xinjiang_IMG_0036_20260531183652838.jpg,1,0.947230713517138,21.926515502588146,-0.08175364316060559,0.9792312673330764,0.020768732663687287,0.6590574695965595,0.6813287465048617,0.6969859723384881,0.021191824227571487,0.017672143876552582
622_xinjiang_IMG_0037_20260601040839840.jpg,1,0.9599624581092215,23.7315759066791,-0.11224868570507704,0.9877212749384109,0.012278725058689783,0.6502212289885562,0.7007245953012903,0.7128998852059981,0.014269850216805935,0.01203787513077259
622_xinjiang_IMG_0038_20260531185859988.jpg,1,0.9464067978921273,21.92316909608403,-0.08092918432879985,0.9791543136283873,0.020845686368366877,0.552960210451344,0.5914154347291718,0.6153804486337564,0.02314860001206398,0.01754661090672016
622_xinjiang_IMG_0040_20260519032112048.jpg,1,0.9611751071392406,23.57988915899874,-0.12127468338461202,0.9872677454016858,0.012732254595410912,0.6110496983245131,0.6267224629478707,0.6586272391882736,0.02173747681081295,0.012870348058640957
622_xinjiang_IMG_0040_20260519205440563.jpg,1,0.9610675232142145,23.675499677734276,-0.11273642992187177,0.9875701216461094,0.012429878350993247,0.6456843460116402,0.6743631343157894,0.6809892113701106,0.012014957144856453,0.012532616034150124
622_xinjiang_IMG_0041_20260519034455467.jpg,1,0.9607084201927869,23.797814699009674,-0.12258959983091174,0.9880510670125722,0.011948932984562986,0.5846411740546051,0.630610350892508,0.654540632634602,0.022565478459000587,0.011937184259295464
622_xinjiang_IMG_0041_20260531181225751.jpg,1,0.9444426172968191,22.159634419936953,-0.07682855757587624,0.9803418101940033,0.019658189802764486,0.5664315590789142,0.5695206777949832,0.5656641819888238,0.000226002826821059,0.01616678573191166
622_xinjiang_IMG_0042_20260519031143862.jpg,1,0.9607961093276532,23.516187467899066,-0.11980851121652064,0.9870377254017888,0.012962274595298551,0.5687544986841693,0.6047273515037527,0.6257618697689805,0.025437843054533005,0.012983148917555809
622_xinjiang_IMG_0043_20260531183035107.jpg,1,0.9439195743464508,21.871998159790863,-0.07400320221505836,0.9785851728322797,0.02141482716442483,0.5857427234759217,0.6428093481708098,0.6885393121996273,0.029944024980068207,0.01740192249417305
622_xinjiang_IMG_0045_20260601195547068.jpg,1,0.9492095070013394,22.480338624359653,-0.06913456330963391,0.9807014143507866,0.019298585645797128,0.666727628055764,0.6822772772793757,0.6764238188532988,0.008806285448372364,0.015385647304356098
622_xinjiang_IMG_0046_20260519033439381.jpg,1,0.9606146879991994,23.594728697555965,-0.12022422089434344,0.9872973346214688,0.012702665375624776,0.5668650599321432,0.6087861643537213,0.6560401277931679,0.029694030061364174,0.01262672245502472
622_xinjiang_IMG_0046_20260519035337646.jpg,1,0.9626072233757079,23.67222181073486,-0.11678116054898453,0.9873812009488625,0.01261879904819826,0.5822668895497399,0.6323615387472797,0.6776716646566436,0.024786297231912613,0.01260424591600895
622_xinjiang_IMG_0046_20260519201339886.jpg,1,0.9602563498371323,23.669624950074915,-0.11198956147470135,0.987582934983976,0.012417065013133563,0.686404755370413,0.7040901277108074,0.7027350179438704,0.006383353378623724,0.01242623757570982
622_xinjiang_IMG_0046_20260602035223195.jpg,1,0.9599696765936669,23.72957277489887,-0.10766464448227821,0.9877128665527081,0.01228713344439197,0.6014867990052156,0.6107127573217949,0.6084211653318152,0.005381383467465639,0.012181699275970459
622_xinjiang_IMG_0047_20260519035559355.jpg,1,0.9620515507888336,23.925401604770297,-0.11648633939517532,0.9883662259170772,0.011633774080050275,0.6333070022173121,0.6639038420975463,0.6677317724119856,0.009721403941512108,0.011736158281564713
622_xinjiang_IMG_0047_20260519035956137.jpg,1,0.9612638010748135,23.992390934972256,-0.10520396245577437,0.9886469264871077,0.011353073510045527,0.668289878505919,0.661731149745533,0.6540534468678483,0.005397645756602287,0.011322219856083393
622_xinjiang_IMG_0048_20260519034456284.jpg,1,0.9610088818055524,23.869101146318382,-0.11218185009803373,0.9882499783635086,0.011750021633627658,0.5746095543251325,0.5894395284294992,0.5901819915426932,0.015697067603468895,0.011789449490606785
622_xinjiang_IMG_0049_20260519030525137.jpg,1,0.9608998099841223,23.60276389485193,-0.1228267596899842,0.9873340641515609,0.01266593584553568,0.5812727172164006,0.6070047746580749,0.6295781658988331,0.017452344298362732,0.012888511642813683
622_xinjiang_IMG_0049_20260519031144668.jpg,1,0.9608201898775575,23.83233998272366,-0.11478946323410899,0.9881548915386481,0.011845108458489281,0.6650369846584677,0.6973559938850493,0.7011288553578633,0.012276135385036469,0.0119519317522645
622_xinjiang_IMG_0049_20260602205100177.jpg,1,0.9445058569877423,22.1842780206285,-0.07428060341211448,0.9803741404942395,0.0196258595025152,0.5544096929355975,0.5784680928081422,0.5894796293953366,0.011420571245253086,0.016265718266367912
622_xinjiang_IMG_0050_20260519065645853.jpg,1,0.9613079237806833,23.978762114404116,-0.11070689074105072,0.9885779814824269,0.011422018514718097,0.6511106304290095,0.661324651011502,0.6524286288147341,0.0017035618657246232,0.011568873189389706
622_xinjiang_IMG_0051_20260519032248155.jpg,1,0.9608456957696929,23.66944095534683,-0.12356169347797645,0.9875708193832679,0.012429180613838927,0.5985365050902083,0.6250082306992362,0.648363244269715,0.019150231033563614,0.012569445185363293
622_xinjiang_IMG_0052_20260519064453502.jpg,1,0.9610069146259974,23.91590790509372,-0.11335073393491403,0.9881864153811425,0.011813584615947033,0.6010356441249732,0.6230884273856514,0.6358291997560704,0.013061902485787868,0.011718962341547012
622_xinjiang_IMG_0052_20260531041349653.jpg,1,0.9597483929348145,23.74141563469469,-0.11619518342134146,0.9878436960524667,0.012156303944656405,0.6774843793836477,0.7495558851264473,0.7991445558491888,0.04605928808450699,0.01174868457019329
622_xinjiang_IMG_0052_20260601221141034.jpg,1,0.9565578018179164,23.168858893994315,-0.09722531150173248,0.9857168922643781,0.014283107732659174,0.5830139651728126,0.6002854211224381,0.6149582077831403,0.007652052212506533,0.013288232497870922
622_xinjiang_IMG_0053_20260519030525515.jpg,1,0.9609368870725288,23.848632463916033,-0.11314647601123155,0.9881827204035402,0.01181727959359321,0.6408673712456171,0.6709113212990993,0.68421811688011,0.011790662072598934,0.011897462420165539
622_xinjiang_IMG_0053_20260519035956807.jpg,1,0.9613957158564178,24.01685730089739,-0.10532172021046231,0.9886978766760255,0.011302123321124607,0.6063856159275434,0.619818027086665,0.6154208408937138,0.0023417265620082617,0.011296632699668407
622_xinjiang_IMG_0054_20260601030928665.jpg,1,0.9604505064907625,23.930973386937936,-0.10259182132346197,0.9883924267964165,0.011607573200713895,0.6785704596334545,0.6941592265364629,0.696633182459727,0.001239556004293263,0.011378268711268902
622_xinjiang_IMG_0055_20260519031058066.jpg,1,0.9607682026791279,23.892203681786178,-0.1077562500358804,0.9883347964551197,0.011665203542022096,0.6795135571286182,0.6860231444912869,0.6805273738701936,0.0022403993643820286,0.011684798635542393
622_xinjiang_IMG_0055_20260602191353127.jpg,1,0.9466517852852386,22.366656171952506,-0.07479080882169943,0.9815838047031203,0.018416195293703884,0.5701539046107769,0.5786089960691786,0.5711320628030134,0.0019934303127229214,0.015485507436096668
622_xinjiang_IMG_0056_20260519061055960.jpg,1,0.9608178123921403,24.02272482812795,-0.1093835523056516,0.9885679670520062,0.011432032945107197,0.629674818660554,0.6344310162017089,0.6378999778354659,0.0020896815694868565,0.011435828171670437
622_xinjiang_IMG_0057_20260519032248911.jpg,1,0.9609707741076898,23.897416249276343,-0.11623468558472884,0.9883565427640923,0.011643457233051303,0.6446136642634175,0.6597124613287506,0.6604944227350732,0.010830512270331383,0.011679788120090961
622_xinjiang_IMG_0057_20260519034409793.jpg,1,0.961177506126885,23.934326440160277,-0.1131775004733066,0.9884554022032334,0.011544597793910377,0.6204786556245814,0.6332955816272152,0.6309998358533037,0.00909675657749176,0.011627130210399628
622_xinjiang_IMG_0057_20260519034544769.jpg,1,0.9606668073088788,23.899981915338657,-0.10669103097611407,0.9883802550540132,0.011619744943134603,0.5725171662613415,0.5721486749251369,0.568360913014166,0.0012190773850306869,0.01163481269031763
622_xinjiang_IMG_0058_20260519034457462.jpg,1,0.9598909751903655,23.489967328009612,-0.12814089416489113,0.9870082762589606,0.012991723738137693,0.6101066271911386,0.6528895255924654,0.6862345271819991,0.028277860954403877,0.01306117046624422
622_xinjiang_IMG_0059_20260519061056327.jpg,1,0.9606335135694979,24.045431524999167,-0.11305408763576205,0.9885969160026155,0.01140308399449013,0.582260399966416,0.597049600613027,0.5971354176675114,0.002509393962100148,0.011397016234695911
622_xinjiang_IMG_0060_20260519030836162.jpg,1,0.9608009776728339,23.782915364844893,-0.11697405692320179,0.9879719591362794,0.012028040860846636,0.5911184177520944,0.617132276372342,0.6478527511393802,0.02519988641142845,0.011921396479010582
622_xinjiang_IMG_0060_20260519034855017.jpg,1,0.9609867226378209,23.64078708489958,-0.12104901754548775,0.9874846470616007,0.012515352935505215,0.5790425463571957,0.6191242867984145,0.6506158017030149,0.019203579053282738,0.01265212893486023
622_xinjiang_IMG_0062_20260519031146215.jpg,1,0.96154784679813,23.934765872779423,-0.10717032156274313,0.9884391778583633,0.01156082213877604,0.6268676942420119,0.6532290258222438,0.6594086009479444,0.009676662273705006,0.01159363891929388
622_xinjiang_IMG_0063_20260519061716348.jpg,1,0.9611743622635694,23.888476867346277,-0.11437502597749875,0.9883021430835272,0.01169785691360906,0.6398366793261883,0.7074692544040309,0.7453375984259543,0.029917577281594276,0.011586408130824566
622_xinjiang_IMG_0064_20260519035823321.jpg,1,0.9609591036452112,23.95828369523134,-0.10801857015476737,0.9885506409538074,0.011449359043344185,0.771692803505893,0.7725690332547183,0.7609279090022343,0.001430085627362132,0.01135084219276905
622_xinjiang_IMG_0065_20260531172555573.jpg,1,0.9488653619669342,22.382257662893448,-0.08635750028009374,0.9817110955482368,0.01828890444859806,0.6276799152987341,0.6563647684208258,0.6683465817994682,0.018287191167473793,0.015734607353806496
622_xinjiang_IMG_0065_20260531192555298.jpg,1,0.947830930945618,22.2745453169208,-0.10092753853602107,0.981654019067198,0.018345980929704717,0.5616284557599741,0.6063815499621922,0.6374327492300776,0.027716854587197304,0.016162926331162453
622_xinjiang_IMG_0065_20260531192905590.jpg,1,0.949818887268451,22.641016246474095,-0.08685425885376248,0.9833475158880942,0.016652484108846843,0.6127958246146963,0.6241048564185769,0.6145091852424075,0.0008866097778081894,0.014851408079266548
622_xinjiang_IMG_0066_20260519032202512.jpg,1,0.9602609611729865,23.804802563244692,-0.11000973860556833,0.9880802343703745,0.011919765626762986,0.6623648035346134,0.691662459252225,0.6965815867803379,0.011229596100747585,0.011916611343622208
622_xinjiang_IMG_0068_20260519195224419.jpg,1,0.9613571888208129,23.620943427446978,-0.11948847033662742,0.9873681386195972,0.01263186137749509,0.6427566848210549,0.6967132556419648,0.722019733751448,0.020820384845137596,0.012595602311193943
